,a,b,c
0,-1.9726563,0.38208008,0.91110229
1,-2.0249939,0.41229248,1.0075378
2,-2.0251465,0.34744263,1.1897278
3,-1.9522095,0.32974243,0.61553955
4,-1.9888306,0.34591675,1.2281799
5,-1.9877625,0.28488159,1.1434937
6,-2.0645142,0.13580322,1.3137817
7,-1.9032288,-0.043487549,1.3909912
8,-1.9688416,-0.19760132,1.3766479
9,-1.9645691,-0.16021728,1.0437012
10,-1.9740295,-0.058288574,1.612854
11,-1.9816589,-0.25985718,1.5783691
12,-1.962738,-0.18005371,1.7245483
13,-1.8408203,-0.36621094,1.640625
14,-1.8737793,-0.29724121,1.8356323
15,-1.8028259,-0.44769287,1.9364929
16,-1.7718506,-0.45959473,1.8218994
17,-1.9450378,-0.47927856,1.9468689
18,-2.07901,-0.64910889,1.958313
19,-1.9020081,-0.76278687,1.8502808
20,-1.6333008,-0.84686279,2.0361328
21,-1.6693115,-0.78140259,1.860199
22,-1.6575623,-0.85525513,1.8753052
23,-1.526947,-0.81100464,1.9490051
24,-1.5452576,-1.1000061,1.8701172
25,-1.6079712,-0.95336914,1.7799377
26,-1.4157104,-0.96679688,1.2425232
27,-1.4225769,-1.4408875,2.0259094
28,-1.4372253,-1.234436,2.0318604
29,-1.3095093,-1.1408997,1.9012451
30,-1.2966919,-1.2890625,1.8415833
31,-1.3299561,-1.3638306,1.8869019
32,-1.0455322,-1.3935852,1.5847778
33,-1.0340881,-1.566925,1.5740967
34,-1.010437,-1.7333984,1.8196106
35,-0.90316772,-1.6381836,1.912384
36,-0.92468262,-1.7256165,1.803894
37,-0.82992554,-1.8904114,1.3685608
38,-0.86746216,-1.8432617,1.7749023
39,-0.6892395,-2.0755005,1.756134
40,-0.60546875,-2.0306396,1.9911194
41,-0.55206299,-2.1392822,1.7704773
42,-0.53695679,-2.0291138,1.8891907
43,-0.4989624,-2.2607422,1.8356323
44,-0.34194946,-2.2499084,1.8609619
45,-0.35186768,-2.3434448,1.7988586
46,-0.23986816,-2.2961426,1.6316223
47,-0.24093628,-2.3554993,1.6540527
48,-0.15075684,-2.2402954,1.6256714
49,-0.073242188,-2.2717285,1.4808655
50,0.10665894,-2.2444153,1.5834045
51,0.024719238,-2.3913574,1.4376831
52,0.000915527,-2.1897888,1.5274048
53,0.092468262,-2.3399353,1.572876
54,0.1574707,-2.2161865,1.3883972
55,0.18692017,-2.2471619,1.3284302
56,0.28823853,-2.197113,1.1627197
57,0.36315918,-2.2026062,1.0491943
58,0.45623779,-2.3019409,0.77087402
59,0.3604126,-2.3638916,0.87203979
60,0.46966553,-2.1524048,0.71609497
61,0.58624268,-2.2271729,0.55938721
62,0.59371948,-2.3336792,0.64178467
63,0.54107666,-2.3614502,0.66802978
64,0.78948975,-2.2198486,0.36682129
65,1.0049438,-2.0962524,0.58456421
66,0.80612183,-2.0941162,0.53039551
67,0.87677002,-2.2494507,0.44311523
68,1.0612488,-2.1166992,0.34637451
69,1.139679,-2.0829773,0.39733887
70,1.104126,-2.2195435,0.17745972
71,1.1186218,-2.4015808,0.30532837
72,1.0037231,-2.3158264,0.30258179
73,1.2176514,-1.991272,0.1953125
74,1.1021423,-2.1307373,0.076293945
75,1.1721802,-2.0370483,0.052642822
76,1.1868286,-1.8154907,0.040283203
77,1.1698914,-1.978302,0.091247559
78,1.2834167,-1.7448425,-0.023498535
79,1.3807678,-1.7823791,-0.15213013
80,1.3282776,-1.6566467,-0.26901245
81,1.4074707,-1.4830017,-0.21514893
82,1.2245178,-1.5148926,-0.20095825
83,1.1552429,-1.5367126,-0.28503418
84,1.164093,-1.3113403,-0.27954102
85,1.1087036,-1.4790344,-0.45501709
86,1.1437988,-1.4282227,-0.53955078
87,1.1807251,-1.3041687,-0.50598144
88,1.242218,-1.2796021,-0.96618652
89,1.2463379,-1.2194824,-0.56243897
90,1.2930298,-1.2271118,-0.78689575
91,1.265564,-1.1325073,-0.85159302
92,1.1795044,-1.0125732,-0.85952759
93,1.2600708,-1.0501099,-0.92163086
94,1.1322021,-0.79055786,-0.9387207
95,1.0977173,-0.84625244,-0.88745117
96,1.162262,-0.67321777,-1.2043762
97,1.3296509,-0.54443359,-1.1216736
98,1.1808777,-0.60287476,-1.1201477
99,1.0806274,-0.44006348,-1.1195374
100,1.1663818,-0.5116272,-1.21521
101,1.1077881,-0.45211792,-1.2968445
102,1.0400391,-0.25405884,-1.2786865
103,1.0153198,-0.2671814,-1.2590027
104,0.79620361,-0.24749756,-1.1680603
105,0.79895019,-0.020294189,-1.23703
106,0.81237793,-0.13000488,-1.3499451
107,0.68847656,0.04776001,-1.3162231
108,0.69519043,0.023498535,-1.217041
109,0.6338501,-0.024108887,-1.2533569
110,0.62179565,0.050964355,-1.2886047
111,0.58990478,-0.00289917,-1.3214111
112,0.52597046,0.24490356,-1.3209534
113,0.39871216,0.28427124,-1.2916565
114,0.42602539,0.40054321,-1.3243103
115,0.26016235,0.42495728,-1.4440918
116,0.3414917,0.47393799,-1.4997864
117,0.23696899,0.62744141,-1.4956665
118,0.091705322,0.62133789,-1.1332703
119,0.084686279,0.79696655,-1.3137817
120,-0.070800781,1.0310364,-1.0490417
121,-0.12878418,0.94680786,-0.94650269
122,-0.13702393,0.9362793,-1.137085
123,-0.16448975,1.1112976,-1.1265564
124,-0.32928467,1.0797119,-0.97625732
125,-0.34545898,1.0614014,-1.0173035
126,-0.44052124,1.1557007,-1.0028076
127,-0.36621094,1.0603333,-1.035614
128,-0.62042236,1.2387085,-1.0668945
129,-0.50888062,1.061554,-0.95352173
130,-0.65429688,1.2426758,-0.79559326
131,-0.67260742,1.2583923,-0.98220825
132,-0.67993164,1.2864685,-0.85906982
133,-0.86044312,1.4485168,-0.71640015
134,-0.95504761,1.1880493,-0.70266724
135,-0.85159302,1.1395264,-0.88272095
136,-0.884552,1.3069153,-0.69458008
137,-1.03302,1.3223267,-0.8215332
138,-1.0539246,1.3754272,-0.66711426
139,-1.1656189,1.3015747,-0.63659668
140,-1.1630249,1.3945007,-0.54504394
141,-1.212616,1.4363098,-0.51864624
142,-1.4263916,1.424408,-0.34637451
143,-1.4732361,1.3772583,-0.9475708
144,-1.5605164,1.4538574,-0.39031982
145,-1.569519,1.3679504,-0.29632568
146,-1.5667725,1.222229,-0.16036987
147,-1.7451477,1.3021851,0.030822754
148,-1.6600037,1.1787415,0.020446777
149,-1.8193054,1.3502502,-0.068206787
150,-1.7745972,1.1933899,0.18753052
151,-1.804657,1.187439,0.13442993
152,-1.8099976,1.2582397,0.17654419
153,-1.8363953,1.164856,0.36926269
154,-2.0068359,1.2991333,0.44433594
155,-2.1043396,1.0549927,0.49026489
156,-1.9528198,0.91171265,0.41687012
157,-1.860199,0.99151611,0.57220459
158,-1.9552612,1.056366,0.55007935
159,-2.091217,0.92712402,0.64971924
160,-2.0484924,0.98236084,0.74432373
161,-2.1009827,0.74111938,0.77560425
162,-2.0097351,0.70068359,0.6729126
163,-2.0898438,0.65155029,0.92926025
164,-2.0509338,0.67947388,0.8190918
165,-1.8852234,0.70648193,0.88775635
166,-2.0617676,0.67749023,0.99609375
167,-2.1083069,0.47637939,1.2780762
168,-2.1162415,0.50842285,1.0350037
169,-2.0654297,0.53665161,0.74951172
170,-2.0635986,0.2822876,0.40939331
171,-2.0768738,0.25299072,0.4170227
172,-2.0343018,0.19088745,1.3316345
173,-2.0031738,0.17486572,0.91720581
174,-2.1113586,0.068359375,1.5689087
175,-1.9622803,-0.098114014,1.6955566
176,-1.912384,-0.004882813,1.6758728
177,-1.9464111,-0.13839722,1.708374
178,-1.9960022,-0.21255493,1.5284729
179,-2.0793152,-0.41030884,1.8548584
180,-1.9732666,-0.44113159,1.8450928
181,-1.9110107,-0.43304443,1.7176819
182,-1.9036865,-0.61630249,1.7192078
183,-1.864624,-0.58380127,1.7770386
184,-1.8965149,-0.59310913,1.8797302
185,-1.8251038,-0.55053711,1.9035339
