,a,b,c
0,-0.30487061,0.69534302,-0.82763672
1,-0.44311523,0.69244385,-0.94482422
2,-0.42114258,0.65460205,-0.79925537
3,-0.45410156,0.77789307,-0.50003052
4,-0.54840088,0.95001221,-0.69885254
5,-0.65002441,0.87982178,-0.70709228
6,-0.75653076,0.82427978,-0.84579468
7,-0.70983887,0.91491699,-0.71655273
8,-0.73532104,0.85479736,-0.83938599
9,-0.89248657,0.7107544,-0.90820313
10,-0.81970215,0.92590332,-0.64163208
11,-0.90515137,0.91812134,-0.50354004
12,-0.92468262,1.050415,-0.36026001
13,-0.94085693,1.1199951,-0.69824219
14,-1.1381531,0.76721191,-0.46234131
15,-1.0476685,0.94421387,-0.32943726
16,-1.1732483,0.84747315,-0.35491943
17,-1.1296082,1.0458374,-0.41687012
18,-1.3299561,1.1306763,0.14587402
19,-1.2617493,0.84167481,-0.22857666
20,-1.2776184,0.89508057,-0.039672852
21,-1.3806152,0.93048096,0.021057129
22,-1.4959717,1.0017395,-0.02456665
23,-1.5039063,1.022644,0.1083374
24,-1.4875793,1.003418,0.11947632
25,-1.5164185,1.1231995,0.14892578
26,-1.6229248,1.0827637,0.31494141
27,-1.5934753,0.9753418,0.32821655
28,-1.7192078,0.83694458,0.36743164
29,-1.605835,0.86029053,0.27496338
30,-1.6355896,0.77209473,0.30792236
31,-1.5989685,0.76843262,0.50582886
32,-1.6255188,0.8039856,0.38360596
33,-1.6940308,0.67962647,0.57022095
34,-1.6238403,0.77453613,0.55877685
35,-1.7150879,0.74127197,0.60180664
36,-1.5710449,0.66741943,0.68618774
37,-1.6975403,0.55038452,0.71975708
38,-1.7027283,0.62789917,0.81085205
39,-1.7245483,0.57525635,0.79528809
40,-1.6874695,0.60455322,0.84777832
41,-1.8347168,0.63034058,0.97122192
42,-1.7306519,0.50933838,0.9072876
43,-1.660614,0.53604126,0.92956543
44,-1.7750549,0.46875,0.76782227
45,-1.8106079,0.27618408,0.88348389
46,-1.8322754,0.16677856,0.74539185
47,-1.9697571,0.20217895,0.64147949
48,-1.9073486,0.12741089,0.80322266
49,-1.8319702,0.092468262,0.96511841
50,-1.8353271,0.056152344,1.1663818
51,-1.6452026,0.022888184,1.2362671
52,-1.7495728,-0.23895264,1.1190796
53,-1.942749,-0.10498047,1.2390137
54,-1.8760681,-0.10803223,1.4071655
55,-1.7178345,-0.15411377,1.5106201
56,-1.7892456,-0.23223877,1.5887451
57,-1.9116211,-0.31036377,1.4323425
58,-1.741333,-0.29495239,1.5258789
59,-1.6859436,-0.2444458,1.4465332
60,-1.6882324,-0.31982422,1.4494324
61,-1.61026,-0.36911011,1.3920593
62,-1.6558838,-0.69259644,1.5814209
63,-1.6529846,-0.61935425,1.4105225
64,-1.6625977,-0.6060791,1.6111755
65,-1.6827393,-0.69122315,1.7555237
66,-1.5734863,-0.78369141,1.5437317
67,-1.4508057,-0.72296143,1.4746094
68,-1.4984131,-0.67108154,1.4733887
69,-1.3703918,-0.84655762,1.321106
70,-1.3928223,-1.1123657,1.5238953
71,-1.3256836,-0.8505249,1.4289856
72,-1.3237,-1.2051392,1.5516663
73,-1.2945557,-1.2165833,1.6217041
