,a,b,c
0,-2.0732117,0.75119019,0.77636719
1,-2.1282959,0.87341309,0.82458496
2,-2.0483398,0.80261231,0.887146
3,-2.1072388,0.66741943,1.0787964
4,-2.0588684,0.47363281,0.99914551
5,-1.9825745,0.52947998,1.0510254
6,-2.1832275,0.53710938,1.0961914
7,-2.2096252,0.45715332,1.2239075
8,-2.0289612,0.51879883,1.2231445
9,-2.2149658,0.3527832,1.2440491
10,-2.1846008,0.2154541,1.3389587
11,-1.9810486,0.31936645,1.2835693
12,-2.0980835,0.18035889,1.2834167
13,-2.1522522,-0.061340332,1.3684082
14,-2.1235657,0.040588379,1.4257813
15,-2.0602417,0.15350342,1.3700867
16,-1.9976807,0.018768311,1.4836121
17,-2.077179,-0.031433105,1.5438843
18,-2.1217346,-0.041351318,1.6145325
19,-1.8592834,-0.26580811,1.7671204
20,-1.8528748,-0.25314331,1.6233826
21,-1.9561768,-0.26733398,1.8048096
22,-1.8786621,-0.43746948,1.8258667
23,-1.9944763,-0.44433594,1.7262268
24,-2.1533203,-0.61843872,1.6635132
25,-1.9917297,-0.77606201,1.70578
26,-1.8870544,-0.75805664,1.7422485
27,-1.9871521,-0.66864014,1.5756226
28,-1.9784546,-0.89630127,1.9781494
29,-1.7353821,-0.87188721,1.7999268
30,-1.7008972,-0.71884155,1.8798828
31,-1.7053223,-0.73608398,2.0324707
32,-1.7202759,-0.98953247,1.9612122
33,-1.8669128,-0.96481323,2.0341492
34,-1.5022278,-1.0160828,1.9577026
35,-1.5945435,-1.1204529,2.0454407
36,-1.446228,-1.4424133,2.162323
37,-1.5914917,-1.41922,2.0202637
38,-1.4889526,-1.1657715,2.0126343
39,-1.6049194,-1.3226318,1.9850159
40,-1.2834167,-1.4956665,2.0617676
41,-1.2458801,-1.3092041,1.8258667
42,-1.3204956,-1.4050293,2.0413208
43,-1.3269043,-1.3690186,2.0471191
44,-1.1566162,-1.5119934,1.8652344
45,-1.3096619,-1.6270447,1.9346619
46,-1.0604858,-1.5612793,1.865387
47,-1.0725403,-1.7137146,1.9326782
48,-0.88150024,-1.7477417,1.9050598
49,-0.87432861,-1.8473816,1.9996643
50,-0.8140564,-1.9096375,2.016449
51,-0.78079224,-1.8937683,1.8600464
52,-0.64056397,-1.9776916,1.5821838
53,-0.57800293,-2.0832825,1.8310547
54,-0.55099487,-2.0976257,1.8312073
55,-0.54534912,-2.175293,1.7601013
56,-0.56915283,-2.1385193,1.7004395
57,-0.39886475,-2.2203064,1.65802
58,-0.31951904,-2.2032166,1.7211914
59,-0.34164429,-1.9941711,1.8081665
60,-0.18051148,-2.081604,1.5615845
61,-0.056915283,-2.1458435,1.5446472
62,-0.032806396,-2.2921753,1.5426636
63,0.052032471,-2.322998,1.5158081
64,0.06439209,-2.4850464,1.4672852
65,0.074310303,-2.3634338,1.5289307
66,-0.007171631,-2.3188782,1.5956116
67,0.10467529,-2.4978638,1.4259338
68,0.24139404,-2.3033142,1.5013123
69,0.26473999,-2.4234009,1.4167786
70,0.15487671,-2.2775269,1.4024353
71,0.33996582,-2.3387146,1.309967
72,0.27206421,-2.3805237,1.2240601
73,0.42404175,-2.4320984,1.1447144
74,0.51605225,-2.4613953,1.184082
75,0.49255371,-2.3553467,1.186676
76,0.58029175,-2.3220825,0.98770142
77,0.48614502,-2.3736572,0.93978882
78,0.56854248,-2.4281311,0.96679688
79,0.66482544,-2.2946167,0.88775635
80,0.64926147,-2.2683716,0.68237305
81,0.80291748,-2.2439575,0.81710815
82,0.52917481,-2.2340393,0.66726685
83,0.75637817,-2.3532104,0.55221558
84,0.85449219,-2.2454834,0.79071045
85,0.89416504,-2.2389221,0.83526611
86,0.88684082,-2.2140503,0.67932129
87,0.8215332,-2.1546936,0.46401978
88,0.84106445,-2.069397,0.24429321
89,0.80337524,-1.9772339,0.14770508
