,a,b,c
0,-1.0028076,0.57022095,-0.21224976
1,-1.0388184,0.53604126,-0.17562866
2,-0.81253052,0.48553467,-0.21438599
3,-1.2329102,0.55999756,-0.31341553
4,-1.1221313,0.54107666,-0.005493164
5,-1.0647583,0.65963745,-0.14923096
6,-1.1460876,0.64056397,-0.091247559
7,-1.1791992,0.62179565,-0.028686523
8,-1.0968018,0.61187744,-0.15945435
9,-1.2637329,0.61782837,-0.068511963
10,-1.3499451,0.68359375,-0.17364502
11,-1.1306763,0.74081421,0.028076172
12,-1.3800049,0.67611694,0.1248169
13,-1.3818359,0.78765869,0.061798096
14,-1.3485718,0.80688477,-0.004272461
15,-1.2834167,0.76263428,0.11993408
16,-1.2036133,0.67687988,0.18615723
17,-1.3319397,0.71243286,0.15899658
18,-1.3754272,0.83312988,0.1763916
19,-1.4341736,0.68725586,0.41030884
20,-1.3912964,0.72540283,0.3352356
21,-1.3973999,0.51345825,0.31173706
22,-1.415863,0.53466797,0.43426514
23,-1.4334106,0.55648804,0.26321411
24,-1.5760803,0.50811768,0.36437988
25,-1.469574,0.36865234,0.33843994
26,-1.4434814,0.26687622,0.35476685
27,-1.4880371,0.33843994,0.28915405
28,-1.4616394,0.23117065,0.46310425
29,-1.5177917,0.29785156,0.24734497
30,-1.4907837,0.46569824,0.24520874
31,-1.4936829,0.48400879,0.65338135
32,-1.5362549,0.46264648,0.7194519
33,-1.3162231,0.32470703,0.58944702
34,-1.456604,0.22460938,0.7774353
35,-1.3189697,0.23330688,0.80825806
36,-1.4387512,0.24642944,0.89904785
37,-1.5463257,0.14556885,0.90927124
38,-1.5002441,0.13504028,0.8656311
39,-1.5808105,0.096740723,0.70022583
40,-1.5945435,-0.054016113,0.79147339
41,-1.4880371,-0.025939941,0.70007324
42,-1.3645935,-0.086212158,0.76065063
43,-1.6851807,-0.004272461,0.98068237
44,-1.5106201,0.044250488,1.1054993
45,-1.5658569,0.004730225,1.0865784
46,-1.6746521,-0.082550049,0.96984863
47,-1.4692688,-0.24215698,1.1242676
48,-1.4292908,-0.33660889,1.1979675
49,-1.6488647,-0.29251099,1.3510132
50,-1.6169739,-0.4776001,1.2812805
51,-1.4457703,-0.49423218,1.2571716
52,-1.3972473,-0.48629761,1.2695313
53,-1.4245605,-0.58547974,1.2597656
54,-1.4675903,-0.49621582,1.2771606
