,a,b,c
0,0.7043457,-1.3508606,-0.020141602
1,0.58166504,-1.2750244,0.037841797
2,0.68054199,-1.355896,-0.001068115
3,0.57479858,-1.3171387,0.035705566
4,0.58898926,-1.2460327,-0.25878906
5,0.71777344,-1.158905,-0.1449585
6,0.61645508,-1.0984802,-0.15441895
7,0.68283081,-1.0047913,-0.23391724
8,0.56945801,-1.0400391,-0.35446167
9,0.70404053,-0.99334717,-0.42144775
10,0.63964844,-1.0359192,-0.36193848
11,0.68405151,-1.0917664,-0.52276611
12,0.60119629,-0.9815979,-0.37475586
13,0.63034058,-1.0847473,-0.34835815
14,0.7699585,-0.98022461,-0.54702759
15,0.71212769,-0.82336426,-0.42938232
16,0.76477051,-0.80444336,-0.45196533
17,0.79544067,-0.78674316,-0.52902222
18,0.80627441,-0.81497192,-0.52902222
19,0.90164185,-0.70999146,-0.55160522
20,0.74295044,-0.90301514,-0.59555054
21,0.66375732,-0.7736206,-0.45028686
22,0.80383301,-0.68847656,-0.4914856
23,0.63781738,-0.64056397,-0.63568115
24,0.56182861,-0.71151733,-0.62255859
25,0.5708313,-0.59661865,-0.74447632
26,0.49453735,-0.42327881,-0.62088013
27,0.5545044,-0.46142578,-0.64804077
28,0.51528931,-0.29449463,-0.73699951
29,0.51254272,-0.47714233,-0.81802368
30,0.46173096,-0.40725708,-0.79772949
31,0.40206909,-0.496521,-0.78689575
32,0.42617798,-0.38269043,-0.79055786
33,0.50308228,-0.39489746,-0.83572388
34,0.41687012,-0.39840698,-0.75714111
35,0.39825439,-0.46279907,-0.8052063
36,0.33035278,-0.29251099,-0.8946228
37,0.34759522,-0.19699097,-0.74249268
38,0.32272339,-0.20858765,-0.7585144
39,0.40618897,-0.11108398,-0.76660156
40,0.44494629,-0.2861023,-0.84213257
41,0.30609131,-0.055541992,-0.64361572
42,0.23391724,-0.13534546,-0.75286865
43,0.35140991,-0.095825195,-0.69091797
44,0.28442383,-0.034179688,-0.76751709
45,0.22994995,0.000915527,-0.78369141
46,0.21789551,0.016784668,-0.75561523
47,0.24276733,0.009002686,-0.74951172
48,0.062255859,-0.29449463,-0.84594727
49,0.090484619,-0.18234253,-0.8946228
50,-0.052947998,-0.13336182,-0.91125488
51,0.06652832,0.058898926,-0.8605957
52,-0.091705322,0.045928955,-0.89477539
53,-0.06439209,0.15441895,-0.84487915
54,-0.13458252,0.038452148,-0.81222534
55,-0.31417847,0.098876953,-0.95886231
56,-0.22766113,0.30471802,-0.78872681
57,-0.16189575,0.22018433,-0.78659058
58,0.024871826,0.33386231,-0.87142944
59,-0.031585693,0.37826538,-0.77682495
60,-0.2470398,0.32028198,-0.7069397
61,-0.38497925,0.26611328,-0.75714111
62,-0.25772095,0.45440674,-0.68237305
63,-0.48202515,0.25787353,-0.76049805
64,-0.34057617,0.44754028,-0.78918457
65,-0.36727905,0.47088623,-0.57479858
66,-0.37567139,0.26031494,-0.70999146
67,-0.53421021,0.34057617,-0.97564697
68,-0.6578064,0.59051514,-0.69717407
69,-0.58868408,0.59906006,-0.66772461
70,-0.56365967,0.60745239,-0.59188843
71,-0.6187439,0.53985596,-0.37521362
72,-0.56121826,0.44921875,-0.59371948
73,-0.5380249,0.53863525,-0.61096191
74,-0.80215454,0.53024292,-0.84350586
75,-1.0092163,0.13275147,-0.81588745
76,-0.94894409,0.21392822,-0.72845459
77,-0.82077026,0.52749634,-0.64376831
78,-0.67611694,0.68435669,-0.33706665
79,-0.58883667,0.64697266,-0.41290283
80,-0.78781128,0.57571411,-0.25512695
81,-0.66848755,0.62469482,-0.40008545
82,-0.64422607,0.70739746,-0.31784058
83,-0.96588135,0.57907104,-0.3326416
84,-0.88043213,0.73623657,-0.37506103
85,-0.90515137,0.7774353,-0.37750244
86,-0.91369629,0.76950073,-0.39550781
87,-1.0995483,0.6137085,-0.29251099
88,-0.90026856,0.66314697,-0.42404175
89,-0.87097168,0.7510376,-0.13839722
90,-1.0592651,0.69717407,-0.19424438
91,-1.1047363,0.79421997,-0.035247803
92,-1.1566162,0.72555542,-0.030822754
93,-1.1976624,0.73608398,-0.1914978
94,-1.1207581,0.66436768,-0.076904297
95,-1.0853577,0.56762695,0.099945068
96,-1.0432434,0.53710938,-0.024108887
97,-1.2124634,0.64468384,0.047912598
98,-1.1499023,0.55343628,0.02243042
99,-1.2504578,0.66848755,-0.070800781
100,-1.3439941,0.54855347,0.18554688
101,-1.3330078,0.46981811,0.068359375
102,-1.3005066,0.65078735,0.066986084
103,-1.3183594,0.5871582,0.19561768
104,-1.300354,0.63232422,0.20690918
105,-1.3313293,0.65551758,0.23284912
106,-1.3702393,0.67718506,0.28564453
107,-1.421051,0.75622559,0.30593872
108,-1.4263916,0.59417725,0.41473389
109,-1.3752747,0.47851563,0.31677246
110,-1.4115906,0.41870117,0.36407471
111,-1.3400269,0.50201416,0.38589478
112,-1.5110779,0.64758301,0.42907715
113,-1.4447021,0.26351929,0.29663086
114,-1.4407349,0.42236328,0.33477783
115,-1.5335083,0.47515869,0.46295166
116,-1.4730835,0.37490845,0.35308838
117,-1.6125488,0.29479981,0.48950195
118,-1.4584351,0.38238525,0.54397583
119,-1.3865662,0.54489136,0.61676025
120,-1.5597534,0.1234436,0.57357788
121,-1.4228821,0.28930664,0.7409668
122,-1.6217041,0.12756348,0.60516357
123,-1.6026306,0.13442993,0.53039551
124,-1.5957642,0.17410278,0.6060791
125,-1.6992188,0.21881103,0.81497192
126,-1.5512085,0.21148682,0.81710815
127,-1.5731812,0.18722534,0.8114624
128,-1.4633179,0.02746582,0.83801269
129,-1.5512085,0.11138916,0.79345703
130,-1.6014099,0.1876831,0.73440552
131,-1.4631653,0.25054932,0.68054199
132,-1.5103149,0.092163086,0.78155518
133,-1.640625,0.19897461,0.91903687
134,-1.5196228,-0.038146973,0.57144165
135,-1.5705872,-0.16525269,0.92941284
136,-1.6955566,-0.32669067,1.0101318
137,-1.5867615,-0.38833618,0.93093872
138,-1.5916443,-0.16998291,1.1221313
139,-1.6464233,-0.18295288,1.1386108
140,-1.6151428,-0.29830933,1.3452148
141,-1.5116882,-0.36254883,1.1634827
142,-1.4570618,-0.24459839,1.0577393
143,-1.5193176,-0.37033081,1.2098694
144,-1.6464233,-0.4850769,1.1468506
145,-1.6394043,-0.29541016,1.3500977
146,-1.5350342,-0.63034058,1.1791992
147,-1.5083313,-0.58898926,1.1877441
148,-1.4239502,-0.65490723,1.4070129
149,-1.4508057,-0.58059692,1.2408447
150,-1.5481567,-0.63873291,1.3920593
151,-1.517334,-0.57617188,1.476593
152,-1.5135193,-0.58013916,1.5023804
153,-1.2261963,-0.53314209,1.4648438
154,-1.3955688,-0.65139771,1.4430237
155,-1.2245178,-0.60546875,1.4015198
156,-1.2991333,-0.73043823,1.459198
157,-1.2307739,-0.79818726,1.4631653
158,-1.3165283,-0.92041016,1.4242554
159,-1.2823486,-0.89096069,1.2786865
160,-1.1260986,-0.86929321,1.3838196
161,-1.1891174,-0.85189819,1.5548706
162,-1.1245728,-0.75927734,1.4289856
163,-1.1930847,-0.71838379,1.3693237
164,-1.1952209,-0.91995239,1.4816284
165,-1.1912537,-0.96984863,1.3699341
166,-1.0568237,-0.88409424,1.4404297
167,-1.2922668,-1.0519409,1.3256836
168,-1.161499,-0.9928894,1.4620972
169,-1.0827637,-0.98022461,1.3259888
170,-1.0224915,-1.0656738,1.4279175
171,-0.92025757,-1.1682129,1.4717102
172,-0.88134766,-1.2489319,1.4019775
173,-0.85983276,-1.2472534,1.4004517
174,-0.94039917,-1.1880493,1.4125061
175,-0.85006714,-1.1225891,1.4160156
176,-0.80474853,-1.0992432,1.3316345
177,-0.78826904,-1.2181091,1.4639282
178,-0.83877563,-1.4169312,1.328125
179,-0.81329346,-1.4675903,1.3314819
180,-0.82519531,-1.3072205,1.4135742
181,-0.76629639,-1.5090942,1.4053345
182,-0.7460022,-1.4289856,1.4096069
183,-0.71502685,-1.4356995,1.2962341
184,-0.74905396,-1.328125,1.4094543
185,-0.61126709,-1.3110352,1.2423706
186,-0.4788208,-1.4727783,1.20224
187,-0.5392456,-1.5280151,1.2147522
188,-0.58425903,-1.5579224,1.3381958
189,-0.47271728,-1.4201355,1.2339783
190,-0.35644531,-1.7344666,1.2864685
191,-0.41488647,-1.710968,1.2820435
192,-0.34561157,-1.6801453,1.1807251
193,-0.33004761,-1.6069031,1.2976074
194,-0.36117554,-1.6387939,1.3014221
195,-0.28442383,-1.5612793,1.2063599
196,-0.30944824,-1.5257263,1.1904907
197,-0.37597656,-1.4477539,1.2641907
198,-0.20706177,-1.4631653,1.1306763
199,-0.25543213,-1.5829468,1.1647034
200,-0.23345947,-1.6601563,1.0110474
201,-0.15136719,-1.7021179,1.210022
202,-0.28625488,-1.6441345,0.909729
203,-0.19897461,-1.7184448,1.1167908
204,-0.20523071,-1.5661621,1.0591125
205,-0.18157959,-1.4926147,1.0676575
206,-0.15014648,-1.8916321,0.95458984
207,-0.14160156,-1.7520142,1.1143494
208,-0.025024414,-1.6792297,0.94528198
209,0.014343262,-1.7028809,0.90270996
210,0.072479248,-1.5496826,0.96069336
211,-0.045776367,-1.693573,0.99365234
212,0.085906982,-1.6801453,0.73181152
213,0.11627197,-1.7085266,0.79986572
214,0.19119263,-1.7507935,0.79452515
215,0.1361084,-1.8759155,0.61813354
216,0.23071289,-1.7956543,0.60180664
217,0.25482178,-1.7024231,0.55007935
218,0.27526856,-1.6723633,0.58120728
219,0.31021118,-1.723175,0.60302734
220,0.35980225,-1.7242432,0.56884766
221,0.3086853,-1.6795349,0.46630859
222,0.42251587,-1.6717529,0.58227539
223,0.37002564,-1.6766357,0.56900024
224,0.38482666,-1.5484619,0.61325073
225,0.37597656,-1.6702271,0.62545776
226,0.46798706,-1.5722656,0.3604126
227,0.45013428,-1.6844177,0.41564941
228,0.6010437,-1.5765381,0.28625488
229,0.54763794,-1.6703796,0.31280518
230,0.58135986,-1.7407227,0.46127319
231,0.64468384,-1.6358948,0.27069092
232,0.54992676,-1.6836548,0.27832031
233,0.52139282,-1.6383362,0.18280029
234,0.51956177,-1.5953064,0.33874512
235,0.57388306,-1.4935303,0.32470703
236,0.66925049,-1.6645813,0.37384033
237,0.61523438,-1.5620422,0.36010742
238,0.62301636,-1.3557434,0.31356811
239,0.72128296,-1.3555908,0.31723022
240,0.69458008,-1.355896,0.22003174
241,0.6439209,-1.285553,0.17745972
242,0.62408447,-1.2463379,0.084533691
243,0.63903809,-1.3082886,0.093231201
244,0.51071167,-1.268158,0.040740967
245,0.68588257,-1.2837219,-0.050354004
246,0.54046631,-1.2211609,-0.04196167
247,0.68618774,-1.2217712,-0.09765625
248,0.56716919,-1.3143921,0.079040527
249,0.6326294,-1.1569214,-0.016174316
250,0.70632935,-1.3653564,-0.097961426
251,0.65948486,-1.2533569,-0.11642456
252,0.67138672,-1.3212585,-0.17761231
253,0.6829834,-1.2036133,-0.18249512
254,0.67703247,-1.076355,-0.24490356
255,0.81329346,-1.0145569,-0.34423828
256,0.73440552,-0.98617554,-0.47348022
257,0.69122315,-0.84442139,-0.36300659
258,0.60852051,-1.0220337,-0.40924072
259,0.77148438,-0.97808838,-0.49758911
260,0.70526123,-0.9437561,-0.54397583
