,a,b,c
0,0.38345337,-0.11383057,-0.77667236
1,0.43960571,-0.039367676,-0.67581177
2,0.33859253,0.035400391,-0.7170105
3,0.36132813,0.10131836,-0.82855225
4,0.34103394,0.1298523,-0.86837769
5,0.099639893,-0.32394409,-1.1206055
6,0.2041626,-0.008544922,-0.96740723
7,-0.40084839,-0.022125244,-0.87112427
8,-0.13885498,0.019226074,-0.95306397
9,-0.10894775,0.10192871,-0.82550049
10,-0.11764526,0.26153564,-0.85693359
11,-0.009613037,0.094604492,-0.93109131
12,-0.056762695,0.3678894,-0.78994751
13,0.062713623,0.44891357,-0.66955566
14,-0.19378662,0.51803589,-0.6652832
15,-0.2772522,0.4006958,-0.67382813
16,-0.22094727,0.45166016,-0.72143555
17,-0.48065186,0.27404785,-0.90713501
18,-0.45532227,0.30944824,-0.77148438
19,-0.50811768,0.33447266,-0.7131958
20,-0.61279297,0.34820557,-0.76217651
21,-0.50384522,0.61401367,-0.74249268
22,-0.49545288,0.58776856,-0.72128296
23,-0.49102783,0.493927,-0.64880371
24,-0.71899414,0.21255493,-0.84869385
25,-0.74813843,0.55221558,-0.63446045
26,-0.6048584,0.7460022,-0.53253174
27,-0.70510864,0.71777344,-0.54107666
28,-0.87768555,0.79742432,-0.35949707
29,-0.82382202,0.70541382,-0.36590576
30,-0.95092773,0.5960083,-0.35614014
31,-1.0221863,0.73684692,-0.25390625
32,-0.97015381,0.66375732,-0.28717041
33,-1.0917664,0.81756592,-0.10360718
34,-0.98388672,0.61950684,-0.12710571
35,-1.0968018,0.54901123,-0.12176514
36,-1.0528564,0.49957275,-0.29647827
37,-1.0443115,0.60699463,-0.074005127
38,-1.0942078,0.67199707,-0.081481934
39,-1.1769104,0.65917969,-0.11001587
40,-1.0778809,0.78430176,-0.16845703
41,-1.0964966,0.66543579,-0.026092529
42,-1.2133789,0.6362915,-0.04989624
43,-1.2608337,0.72280884,0.15380859
44,-1.4189148,0.80200195,0.082702637
45,-1.4056396,0.52383423,0.13031006
46,-1.4135742,0.7736206,0.25268555
47,-1.3833618,0.73883057,0.22628784
48,-1.3607788,0.6539917,0.26245117
49,-1.4430237,0.62393188,0.38452148
50,-1.5222168,0.7131958,0.40283203
51,-1.4903259,0.73120117,0.42068481
52,-1.6517639,0.56930542,0.48049927
53,-1.607666,0.68572998,0.56381226
54,-1.4115906,0.34057617,0.52658081
55,-1.6107178,0.43930054,0.11489868
56,-1.7123413,0.53466797,0.16372681
57,-1.7114258,0.45227051,0.41763306
58,-1.7193604,0.5770874,0.54962158
59,-1.5969849,0.51391602,0.59326172
60,-1.5000916,0.4057312,0.52246094
61,-1.7175293,0.25390625,0.85739136
62,-1.6226196,0.23101807,0.88790894
63,-1.4689636,0.29495239,0.89447022
64,-1.7050171,0.22125244,0.95565796
65,-1.7515564,0.12573242,0.96359253
66,-1.6452026,0.06652832,1.051178
67,-1.555481,-0.018615723,0.98266602
68,-1.6337585,-0.045166016,0.99685669
69,-1.5003967,-0.2217102,1.0414124
70,-1.5536499,-0.13427734,1.0800171
71,-1.5592957,-0.1600647,0.97457886
72,-1.5596008,-0.19775391,1.0470581
73,-1.3917541,-0.1625061,1.1653137
74,-1.5499878,-0.11917114,1.1465454
75,-1.6595459,-0.25039673,1.1502075
76,-1.7843628,-0.21789551,1.1129761
77,-1.6329956,-0.29281616,1.0643005
78,-1.5263367,-0.46264648,1.2394714
79,-1.6696167,-0.50033569,1.1856079
80,-1.6223145,-0.47195435,1.401825
81,-1.5739441,-0.40649414,1.4083862
82,-1.542511,-0.5456543,1.3687134
83,-1.4198303,-0.49026489,1.363678
84,-1.4144897,-0.56793213,1.3401794
85,-1.4811707,-0.61279297,1.3395691
86,-1.4553833,-0.75424194,1.4950562
87,-1.4390564,-0.80078125,1.678009
88,-1.3580322,-0.81604004,1.5675354
89,-1.3198853,-0.8164978,1.499939
90,-1.3748169,-0.83480835,1.5710449
91,-1.3398743,-0.76156616,1.4268494
92,-1.2286377,-0.97549438,1.270752
93,-1.2475586,-1.0154724,1.4067078
94,-1.2471008,-0.96374512,1.3641357
95,-1.2466431,-1.0855103,1.3778687
96,-1.1251831,-1.1044312,1.4407349
97,-0.98724365,-1.2017822,1.133728
98,-1.2356567,-1.252594,1.6072083
99,-1.0551453,-1.1212158,1.4077759
100,-0.91598511,-1.2710571,1.5075684
101,-0.77011108,-1.2117004,1.2734985
102,-0.78048706,-1.3381958,1.5063477
103,-0.74401856,-1.3180542,1.3693237
104,-0.76950073,-1.3923645,1.4640808
105,-0.84671021,-1.5896606,1.3336182
106,-0.62805176,-1.4892578,1.2780762
107,-0.71990967,-1.3420105,1.3575745
108,-0.47927856,-1.5222168,1.295929
109,-0.61920166,-1.5965271,1.4518738
110,-0.64666748,-1.6139221,1.3365173
111,-0.43380737,-1.5432739,1.2030029
