,a,b,c
0,0.93826294,-2.0230103,-0.03326416
1,0.90194702,-1.8373108,0.057983398
2,0.92926025,-1.9963074,0.13076782
3,0.94284058,-1.6874695,-0.095672607
4,0.93978882,-1.4338684,-0.074157715
5,1.0635376,-1.5390015,-0.19012451
6,0.83068848,-1.6491699,-0.090179443
7,1.0218811,-1.7147827,-0.23345947
8,1.0211182,-1.572876,-0.12588501
9,0.90148926,-1.5356445,-0.18447876
10,0.86868286,-1.3894653,-0.4170227
11,0.90774536,-1.6061401,-0.18600464
12,0.96847534,-1.2896729,-0.3125
13,0.85479736,-1.3058472,-0.26184082
14,0.95016479,-1.3554382,-0.38894653
15,0.91308594,-1.2561035,-0.15182495
16,0.95977783,-1.4001465,-0.33218384
17,1.0469055,-1.2701416,-0.23925781
18,1.0153198,-1.3166809,-0.5329895
19,0.96969604,-1.2342834,-0.41992188
20,0.93093872,-1.2623596,-0.43334961
21,1.0174561,-1.3482666,-0.58273315
22,0.98999023,-1.5818787,-0.64651489
23,0.8555603,-1.3648987,-0.57342529
24,0.94940185,-1.151886,-0.42907715
25,1.0087585,-1.2712097,-0.57235718
26,0.92910767,-1.0380554,-0.49713135
27,1.0009766,-1.1140442,-0.58547974
28,1.0357666,-1.0411072,-0.43182373
29,0.86853027,-1.1076355,-0.64071655
30,1.0197449,-1.0197449,-0.63140869
31,1.0171509,-1.0301209,-0.72463989
32,1.0392761,-0.83435059,-0.65063477
33,0.92254639,-0.87524414,-0.72433472
34,0.8732605,-0.85220337,-0.69335938
35,0.70236206,-0.92285156,-0.8126831
36,0.80261231,-0.80657959,-0.73226929
37,0.99746704,-0.87341309,-0.82305908
38,0.77056885,-0.78796387,-0.71762085
39,1.078186,-0.72174072,-0.85693359
40,1.0748291,-0.78659058,-0.75057983
41,0.82321167,-0.887146,-0.71762085
42,0.75302124,-0.86120606,-0.78567505
43,0.7498169,-0.80780029,-0.83084106
44,0.67016602,-0.80551147,-0.87677002
45,0.89294434,-0.72280884,-0.87356567
46,0.70541382,-0.54550171,-0.88104248
47,0.79284668,-0.63186646,-0.9236145
48,0.81695557,-0.44052124,-0.88104248
49,0.80383301,-0.3237915,-0.92956543
50,0.81207275,-0.24688721,-0.99884033
51,0.82427978,-0.21560669,-0.9928894
52,0.80413818,-0.22354126,-1.0073853
53,0.75393677,-0.23300171,-1.0174561
54,0.66986084,-0.1689148,-1.0371399
55,0.59387207,-0.103302,-0.99456787
56,0.6111145,-0.27053833,-0.98266602
57,0.55541992,-0.1435852,-1.3066101
58,0.67703247,-0.12878418,-1.2768555
59,0.53527832,-0.018768311,-1.0232544
60,0.71426392,-0.10955811,-1.1495972
61,0.53466797,-0.061187744,-1.1027527
62,0.44754028,-0.096130371,-1.1842346
63,0.43914795,-0.01449585,-1.1836243
64,0.340271,-0.28457642,-1.2402344
65,0.36743164,0.15090942,-1.5020752
66,0.39642334,0.17700195,-1.2564087
67,0.36209106,0.19958496,-1.1872864
68,0.48019409,0.12634277,-1.083374
69,0.1876831,0.28945923,-1.0328674
70,0.3503418,0.22399902,-1.0668945
71,0.33843994,0.18707275,-1.1102295
72,0.15884399,0.26855469,-1.0623169
73,0.29113769,0.21057129,-1.0079956
74,0.24795532,0.128479,-0.92834473
75,0.19546509,0.21377563,-1.0180664
76,0.21484375,0.40222168,-1.0545349
77,0.25527954,0.48843384,-1.1894226
78,0.2104187,0.4524231,-1.1958313
79,-0.11184692,0.40863037,-1.0794067
80,0.13626099,0.45349121,-1.1027527
81,0.08026123,0.43151856,-1.0876465
82,0.000915527,0.49255371,-0.88684082
83,-0.16937256,0.41259766,-0.86044312
84,0.064849854,0.55404663,-1.0176086
85,-0.12527466,0.68115234,-0.9262085
86,-0.1864624,0.63522339,-1.1383057
87,-0.24154663,0.55755615,-0.92697144
88,-0.33996582,0.62850952,-0.9513855
89,-0.29220581,0.58609009,-0.98175049
90,-0.22994995,0.64361572,-1.2431335
91,-0.28305054,0.59844971,-1.0360718
92,-0.31356811,0.57495117,-1.0359192
93,-0.24459839,0.59402466,-0.83007813
94,-0.3453064,0.5708313,-0.76721191
95,-0.34286499,0.54733276,-0.84503174
96,-0.26367188,0.63720703,-0.83831787
97,-0.40466309,0.69793701,-0.96481323
98,-0.38635254,0.69290161,-0.96817017
99,-0.38009644,0.84030151,-0.85083008
100,-0.56762695,0.78262329,-1.0861206
101,-0.6640625,0.8203125,-0.76171875
102,-0.66879272,0.80764771,-0.81512451
103,-0.57785034,0.79376221,-0.83114624
104,-0.66009522,1.0176086,-0.84747315
105,-0.60272217,1.0598755,-0.65032959
106,-0.62255859,1.0939026,-0.88317871
107,-0.71731567,1.027832,-0.79818726
108,-0.82107544,0.98114014,-0.79574585
109,-0.71014404,1.0282898,-0.74310303
110,-0.73852539,0.89065552,-0.81787109
111,-0.77026367,0.90927124,-0.65383911
112,-0.76263428,0.95077515,-0.58517456
113,-0.75195313,0.96588135,-0.67443848
114,-0.85189819,0.8631897,-0.63537598
115,-0.99639893,0.78582764,-0.58776856
116,-0.91461182,0.74157715,-0.55618286
117,-1.0188293,0.92910767,-0.60119629
118,-1.0343933,0.90164185,-0.46539307
119,-0.98114014,0.96984863,-0.41137695
120,-1.1099243,1.0018921,-0.43869019
121,-1.1512756,0.91201782,-0.38345337
122,-1.1808777,1.0800171,-0.31036377
123,-1.0310364,1.2358093,-0.26000977
124,-1.2202454,1.0739136,-0.2293396
125,-1.3323975,1.0784912,-0.33004761
126,-1.1257935,1.2068176,-0.32745361
127,-1.3694763,0.93109131,-0.23040772
128,-1.2934875,1.0050964,-0.38024902
129,-1.2890625,0.91308594,-0.15701294
130,-1.5107727,0.96221924,-0.084381104
131,-1.519928,1.0946655,-0.14678955
132,-1.4736938,0.96038818,-0.023498535
133,-1.3891602,0.91308594,-0.31494141
134,-1.3850403,0.80734253,-0.54275513
