,a,b,c
0,-1.8370056,-0.79528809,1.7340088
1,-2.0988464,-0.78613281,1.7262268
2,-1.8740845,-0.80032349,1.8707275
3,-1.7634583,-1.0050964,1.9247437
4,-1.7120361,-0.93429565,2.0552063
5,-1.599884,-1.0160828,2.0436096
6,-1.9332886,-1.2608337,1.8228149
7,-1.5882874,-1.4022827,1.9400024
8,-1.8457031,-1.4849854,1.8479919
9,-1.2557983,-1.3557434,2.1264648
10,-1.8180847,-1.5310669,1.8232727
11,-1.5332031,-1.3963318,1.932373
12,-1.5142822,-1.494751,1.9691467
13,-1.4776611,-1.5904236,1.9544983
14,-1.4241028,-1.5480041,1.8605041
15,-1.4355469,-1.6755676,1.7840576
16,-1.3633728,-1.5977478,1.9210815
17,-1.2162781,-1.8943787,1.7755127
18,-1.293335,-1.5751648,1.9752502
19,-1.1631775,-1.5707397,2.0744324
20,-1.2835693,-1.5878296,1.9543457
21,-1.0496521,-1.8675232,2.0103455
22,-1.1366272,-1.76651,2.0053101
23,-1.1004639,-1.7407227,1.8408203
24,-1.085968,-1.7366028,1.9934082
25,-0.94390869,-1.7976379,2.0768738
26,-0.81665039,-1.7356873,2.0944214
27,-0.78048706,-1.7866516,1.8763733
28,-0.66894531,-1.9528198,1.8534851
29,-0.68664551,-1.9114685,1.933136
30,-0.50811768,-2.0413208,1.9186401
31,-0.59020996,-2.0571899,1.8612671
32,-0.50216675,-2.2828674,1.8586731
33,-0.52185059,-2.3100281,1.8244934
34,-0.42709351,-2.0703125,1.8179321
35,-0.47454834,-2.1783447,1.7755127
36,-0.43441772,-2.0291138,1.9262695
37,-0.23223877,-2.1751404,1.5901184
38,-0.62637329,-2.2038269,1.7108154
39,-0.38894653,-2.2398376,1.5913391
40,-0.16952515,-2.2200012,1.6697693
41,-0.31616211,-2.4150085,1.524353
42,-0.13397217,-2.2384644,1.4202881
43,-0.083007813,-2.4234009,1.5550232
44,0.041656494,-2.4121094,1.3652039
45,0.16983032,-2.3654175,1.3674927
46,0.084838867,-2.1899414,1.3006592
47,0.2456665,-2.2846985,1.1988831
48,0.18753052,-2.2209167,1.3037109
49,0.28045654,-2.1710205,1.2051392
50,0.2684021,-2.2937012,1.3014221
51,0.3213501,-2.3280334,1.1346436
52,0.27587891,-2.3300171,0.98999023
53,0.56030273,-2.4343872,1.0949707
54,0.45013428,-2.4017334,1.1878967
55,0.48568726,-2.5106812,0.90866089
56,0.75592041,-2.538147,0.98846435
57,0.67504883,-2.469635,0.87112427
58,0.61447144,-2.5386047,0.83679199
59,0.67520142,-2.5376892,0.77560425
60,0.75805664,-2.2319031,0.84609985
61,0.71716309,-2.4069214,0.66207886
62,0.94299316,-2.3474121,0.73043823
63,0.90881348,-2.2465515,0.76156616
64,0.81237793,-2.2247314,0.74081421
65,0.8694458,-2.1627808,0.63354492
66,1.104126,-2.1151733,0.56762695
