,a,b,c
0,-1.7791748,0.259552,1.0342407
1,-1.8997192,0.16265869,0.94573975
2,-1.7141724,-0.054473877,1.0723877
3,-1.933136,-0.059204102,1.1386108
4,-1.7356873,-0.076446533,0.95672607
5,-1.8611145,0.049591064,1.0585022
6,-1.8493652,-0.031890869,1.4411926
7,-1.8229675,-0.045166016,1.4797974
8,-1.7749023,-0.12878418,1.1627197
9,-1.8763733,-0.25115967,1.5678406
10,-1.8571472,-0.28869629,1.5333557
11,-1.6259766,-0.28488159,1.4727783
12,-1.6558838,-0.42175293,1.5597534
13,-1.6802979,-0.37597656,1.567688
14,-1.6123962,-0.45684814,1.5678406
15,-1.6770935,-0.43029785,1.6610718
16,-1.656189,-0.48294067,1.6218567
17,-1.5571594,-0.64071655,1.6864014
18,-1.6056824,-0.54107666,1.7179871
19,-1.4489746,-0.90682983,1.5814209
20,-1.5020752,-0.75927734,1.663208
21,-1.5492249,-0.8152771,1.6854858
22,-1.434021,-0.83084106,1.6007996
23,-1.4697266,-0.8164978,1.6926575
24,-1.4013672,-0.8581543,1.6564941
25,-1.3368225,-1.0198975,1.6973877
26,-1.3676453,-1.1830139,1.6151428
27,-1.2353516,-1.1637878,1.6871643
28,-1.1497498,-1.1309814,1.7385864
29,-1.2826538,-1.3801575,1.4845276
30,-1.1199951,-1.3999939,1.7904663
31,-1.0258484,-1.3998413,1.6514587
32,-1.0374451,-1.3682556,1.7854309
33,-0.85388184,-1.5986633,1.6537476
34,-0.75241089,-1.5562439,1.6653442
35,-0.834198,-1.65802,1.5917969
36,-0.63156128,-1.6253662,1.6421509
37,-0.71228027,-1.7173767,1.5132141
38,-0.67687988,-1.7593384,1.5093994
39,-0.62561035,-1.7802429,1.5405273
40,-0.60394287,-1.8658447,1.574707
41,-0.54199219,-1.9078064,1.8084717
42,-0.47943115,-1.92276,1.7111206
43,-0.50048828,-1.8891907,1.582489
44,-0.38253784,-1.946106,1.5745544
45,-0.32196045,-1.960144,1.499939
46,-0.2671814,-1.9648743,1.4666748
47,-0.21347046,-1.8040466,1.3537598
48,-0.17440796,-1.831665,1.3566589
49,-0.18981934,-1.9334412,1.4741516
50,0.001525879,-1.9090271,1.14151
51,0.17456055,-1.8960571,1.2501526
52,0.068817139,-2.0069885,1.0519409
53,0.32775879,-1.7463684,1.1050415
54,0.2029419,-2.0799255,1.0585022
55,0.27542114,-1.9848633,0.97793579
56,0.38604736,-2.127533,0.76477051
57,0.37322998,-2.1331787,0.66162109
58,0.45776367,-1.9404602,0.60760498
59,0.43838501,-1.9822693,0.79193115
60,0.52246094,-1.9720459,0.49468994
61,0.74966431,-1.890564,0.64270019
62,0.60943603,-2.0088196,0.54107666
63,0.74569702,-1.9822693,0.1713562
64,0.81466675,-2.0108032,0.4850769
65,0.72998047,-1.9151306,0.40832519
66,0.75485229,-1.910553,0.43212891
67,0.87875366,-2.0205688,0.47317505
68,0.86746216,-2.0323181,0.259552
69,0.7736206,-1.9166565,0.29190064
70,0.87707519,-1.9471741,0.31036377
71,0.86990356,-1.9944763,0.32653809
72,0.91369629,-1.8522644,0.19165039
73,0.98754883,-1.7102051,0.15289307
74,0.84777832,-1.7063904,0.095825195
75,0.87585449,-1.6638184,0.086517334
76,0.81207275,-1.6496277,0.030670166
77,0.84671021,-1.5454102,0.075378418
78,0.93719482,-1.5631104,-0.13931274
79,0.82946777,-1.4474487,-0.084838867
80,0.88073731,-1.4309692,-0.16952515
81,0.94192505,-1.4279175,-0.15487671
82,0.95108032,-1.237793,-0.20736694
83,0.97885132,-1.2654114,-0.36361694
84,0.96694946,-1.1618042,-0.61569214
85,0.94863892,-1.1372375,-0.54290772
86,0.83312988,-1.0949707,-0.79391479
87,0.94573975,-0.98556519,-0.66360474
88,0.94467163,-1.0440063,-0.7119751
